order_id,order_timestamp,origin_zip,destination_zip,carrier_code,item_category,distance_miles,warehouse_processing_hours,weather_score,holiday_flag,weekend_flag,historical_carrier_delay_days,actual_delivery_days
67419,2024-04-04 02:27:20,20837,67335,CARRIER_A,fragile,2809.3,28.9,5.3,0,0,1.98,7.31
67420,2025-09-30 16:08:39,96649,72109,CARRIER_D,standard,2061.5,37.6,5.6,0,0,0.61,7.84
67421,2025-08-26 22:13:17,60030,09554,CARRIER_B,perishable,2354.4,70.2,3.8,0,0,2.98,9.0
67422,2025-01-07 16:06:31,22999,37931,CARRIER_E,standard,342.9,9.8,5.2,0,0,0.48,2.28
67423,2024-09-19 08:14:14,46844,43099,CARRIER_B,perishable,1231.2,19.1,2.6,0,0,1.3,3.79
67424,2024-03-21 22:53:17,42581,49965,CARRIER_E,oversize,1568.2,19.9,1.5,0,0,1.61,5.74
67425,2025-05-06 21:19:40,76118,98158,CARRIER_D,fragile,545.3,8.2,4.2,0,0,2.9,3.17
67426,2025-01-28 13:58:11,50187,62728,CARRIER_A,oversize,1746.8,59.7,1.5,0,0,0.26,6.06
67427,2025-08-10 17:18:04,06687,84746,CARRIER_E,standard,2689.7,3.2,3.9,0,1,2.78,7.47
67428,2024-09-21 17:35:51,67095,85659,CARRIER_C,oversize,228.9,19.0,0.1,0,1,2.63,1.52
67429,2025-08-05 23:16:47,82629,04286,CARRIER_C,fragile,1666.0,17.0,8.9,0,0,1.68,6.14
67430,2025-11-27 20:42:02,75126,95950,CARRIER_D,standard,1210.7,56.7,4.2,0,0,2.1,6.49
67431,2024-04-27 15:13:06,21142,69401,CARRIER_A,oversize,2074.4,2.1,8.3,0,1,2.43,5.55
67432,2025-07-12 08:00:26,38538,94732,CARRIER_C,perishable,2830.7,66.8,9.5,0,1,0.08,10.99
67433,2025-03-21 23:17:05,04010,52012,CARRIER_B,standard,1939.3,53.4,1.2,0,0,1.65,6.64
67434,2024-10-24 16:54:20,51718,03146,CARRIER_D,perishable,1613.0,2.7,8.7,0,0,1.27,5.92
67435,2024-06-05 15:08:15,31539,33945,CARRIER_B,oversize,2470.6,31.3,5.3,0,0,1.62,7.35
67436,2024-04-23 00:59:14,90021,96153,CARRIER_C,fragile,120.0,11.7,7.3,0,0,2.95,2.26
67437,2024-03-22 20:04:01,24344,71271,CARRIER_A,oversize,2305.1,63.1,6.2,0,0,1.64,8.29
67438,2024-07-13 05:30:01,11490,57218,CARRIER_E,fragile,1106.7,51.5,4.6,0,1,1.58,6.29
67439,2025-01-09 21:35:38,71999,90228,CARRIER_E,standard,1663.5,57.5,8.3,0,0,1.28,8.55
67440,2025-01-27 20:43:57,44189,40110,CARRIER_C,oversize,2081.8,63.7,1.1,0,0,2.64,7.84
67441,2025-12-21 21:28:26,63641,84618,CARRIER_D,standard,647.7,47.2,6.1,0,1,0.27,4.77
67442,2025-06-25 03:31:49,18935,21067,CARRIER_E,oversize,1545.4,44.6,6.3,0,0,2.4,7.18
67443,2025-12-17 14:45:07,87393,28006,CARRIER_A,oversize,2464.5,13.9,7.3,0,0,1.59,6.55
67444,2025-07-04 07:14:08,04610,14750,CARRIER_A,fragile,156.3,10.9,4.5,0,0,1.59,1.13
67445,2025-02-22 13:59:19,39568,12963,CARRIER_A,standard,83.3,14.5,2.0,0,1,1.56,1.29
67446,2025-08-19 01:30:32,15496,61584,CARRIER_C,perishable,2098.9,39.8,3.5,0,0,0.61,6.96
67447,2025-07-17 16:29:28,71605,28133,CARRIER_A,perishable,884.7,59.0,9.3,0,0,0.02,5.22
67448,2025-08-12 15:02:35,24899,17231,CARRIER_A,perishable,1736.9,17.1,3.7,1,0,2.27,5.42
67449,2024-07-01 06:21:28,46458,70853,CARRIER_C,fragile,162.4,16.6,0.0,0,0,2.61,0.6
67450,2025-06-12 15:39:55,56364,90749,CARRIER_A,standard,1223.6,40.5,4.6,0,0,0.59,4.54
67451,2024-06-12 18:49:31,26542,33595,CARRIER_D,fragile,2781.4,37.7,6.8,0,0,1.47,9.26
67452,2024-08-19 22:03:04,76680,91806,CARRIER_E,fragile,560.5,26.4,2.2,0,0,2.15,4.07
67453,2025-05-30 18:17:07,25649,28809,CARRIER_E,fragile,181.2,39.8,8.3,0,0,2.06,4.84
67454,2025-01-03 19:32:32,94074,57477,CARRIER_E,perishable,2540.7,13.1,2.6,0,0,2.52,7.6
67455,2025-07-27 18:42:42,66293,83739,CARRIER_B,standard,1015.5,23.3,1.9,0,1,2.16,3.05
67456,2025-06-10 00:04:15,95814,32260,CARRIER_A,standard,1020.4,39.2,9.5,0,0,1.74,5.2
67457,2025-06-25 12:59:11,06705,95841,CARRIER_C,oversize,479.2,7.2,7.8,1,0,1.81,4.26
67458,2024-04-17 21:08:17,87879,58633,CARRIER_B,standard,1133.6,29.2,9.7,0,0,1.53,4.92
67459,2024-03-17 06:58:20,97271,57080,CARRIER_A,fragile,727.8,40.9,7.9,0,1,0.02,3.9
67460,2024-06-30 06:49:31,51503,59824,CARRIER_A,standard,1778.0,54.9,4.3,0,1,0.09,6.28
67461,2024-09-17 01:53:42,88658,72298,CARRIER_C,perishable,1324.9,37.6,2.9,0,0,2.56,5.5
67462,2025-08-21 13:01:58,42392,07289,CARRIER_E,oversize,1072.1,38.4,3.3,0,0,0.55,5.8
67463,2024-02-02 06:02:11,45460,28420,CARRIER_E,fragile,195.4,58.7,8.8,1,0,1.51,6.1
67464,2025-01-29 10:06:14,45014,34651,CARRIER_D,oversize,2480.0,57.4,3.2,0,0,2.11,8.6
67465,2025-07-27 21:33:46,63828,06473,CARRIER_A,standard,1307.1,12.7,8.7,0,1,2.86,5.01
67466,2024-09-22 03:04:14,96527,53842,CARRIER_C,standard,2888.7,57.2,7.9,0,1,1.73,10.9
67467,2024-08-15 13:47:46,20894,10616,CARRIER_B,perishable,159.6,1.6,4.8,0,0,0.3,1.58
67468,2024-05-29 06:24:24,58939,42987,CARRIER_E,fragile,905.2,31.9,1.2,0,0,2.31,4.57
67469,2024-11-09 16:57:14,49550,21773,CARRIER_A,standard,477.4,25.0,9.5,0,1,1.78,3.16
67470,2025-03-25 12:44:24,74526,40238,CARRIER_D,oversize,496.5,44.1,2.4,0,0,2.27,3.62
67471,2025-02-26 14:07:25,44895,05387,CARRIER_D,oversize,830.0,4.5,8.8,0,0,1.12,4.05
67472,2025-09-12 17:54:05,06496,94357,CARRIER_D,standard,1383.3,9.6,9.5,0,0,2.94,5.62
67473,2024-01-01 09:40:47,80134,39557,CARRIER_E,perishable,2212.4,36.5,8.0,0,0,2.59,8.96
67474,2024-08-01 15:06:59,97385,21775,CARRIER_B,oversize,1188.5,38.8,0.3,0,0,0.7,4.59
67475,2024-09-15 12:11:09,94958,06808,CARRIER_B,standard,2071.5,53.4,2.1,0,1,0.04,7.03
67476,2024-10-12 17:14:39,52062,84406,CARRIER_C,oversize,2758.5,23.8,6.3,0,1,0.11,7.82
67477,2025-06-14 22:00:00,34452,62668,CARRIER_A,fragile,1468.0,34.3,5.3,0,1,1.2,4.93
67478,2024-03-14 16:47:53,60266,35534,CARRIER_D,standard,1025.0,40.3,7.9,1,0,0.92,7.22
67479,2024-07-27 19:51:49,83680,03525,CARRIER_C,fragile,2369.6,59.8,1.7,0,1,0.4,8.26
67480,2024-02-09 21:47:46,80785,60435,CARRIER_C,oversize,544.3,40.8,5.0,0,0,1.69,3.46
67481,2025-02-20 10:45:52,55933,99001,CARRIER_E,standard,2709.6,59.0,9.4,0,0,0.92,10.47
67482,2025-12-04 20:38:35,08449,46044,CARRIER_A,perishable,2875.1,47.6,4.2,0,0,1.77,8.32
67483,2025-12-14 08:02:32,24924,58830,CARRIER_D,fragile,561.5,14.4,5.6,0,1,2.97,3.9
67484,2024-02-05 00:33:28,01262,28071,CARRIER_B,oversize,1635.9,66.3,9.9,0,0,0.08,7.58
67485,2024-03-27 06:05:53,50758,40735,CARRIER_C,fragile,192.0,2.6,0.1,0,0,0.06,1.09
67486,2025-02-20 18:47:10,95536,82308,CARRIER_A,fragile,905.4,68.0,3.2,0,0,0.93,4.57
67487,2024-07-14 19:34:53,60497,11816,CARRIER_A,perishable,369.3,68.5,2.1,0,1,1.63,3.33
67488,2024-06-17 18:17:19,21332,54444,CARRIER_D,standard,481.4,67.9,7.6,1,0,1.68,6.98
67489,2025-05-14 07:05:36,03867,40798,CARRIER_A,fragile,1951.9,33.8,8.5,0,0,2.4,6.27
67490,2024-08-12 11:05:16,10577,42104,CARRIER_D,perishable,928.7,55.4,7.3,0,0,2.49,5.96
67491,2025-03-12 19:34:26,33407,43523,CARRIER_D,standard,2716.6,46.1,5.6,1,0,2.88,10.55
67492,2024-01-29 09:35:11,93571,82242,CARRIER_E,perishable,928.0,5.8,7.5,0,0,0.01,4.08
67493,2025-12-14 22:37:09,04177,29247,CARRIER_D,oversize,1364.3,54.5,5.1,0,1,0.26,6.01
67494,2024-03-02 16:21:20,37531,60693,CARRIER_A,oversize,206.7,67.2,9.5,1,1,1.87,5.22
67495,2024-01-26 06:14:18,39366,94751,CARRIER_E,perishable,2880.2,69.5,1.7,0,0,2.08,9.59
67496,2024-10-31 22:52:42,85436,56471,CARRIER_B,perishable,2370.1,13.6,2.3,0,0,2.09,5.71
67497,2025-10-02 22:27:26,61305,03286,CARRIER_E,fragile,2898.1,30.0,7.8,0,0,0.6,9.95
67498,2025-04-10 23:13:30,93124,81593,CARRIER_D,perishable,914.8,42.6,3.2,0,0,0.4,5.35
67499,2024-12-22 15:18:33,85504,12222,CARRIER_D,oversize,1187.5,27.2,4.4,0,1,0.6,4.98
67500,2024-07-21 03:21:13,19647,44837,CARRIER_C,oversize,975.5,23.5,2.1,0,1,0.75,3.25
67501,2024-06-14 15:16:13,60743,98875,CARRIER_D,perishable,1412.1,44.0,8.0,1,0,0.58,7.85
67502,2025-04-21 18:35:00,06921,13551,CARRIER_A,perishable,1312.2,14.3,3.7,0,0,0.18,3.63
67503,2025-01-02 10:56:31,66063,16016,CARRIER_C,perishable,2581.9,27.1,0.9,0,0,0.22,7.25
67504,2025-03-23 09:28:52,03926,12641,CARRIER_D,fragile,2301.8,67.5,3.2,0,1,0.53,8.46
67505,2024-10-27 21:40:38,63643,37148,CARRIER_B,perishable,2760.3,1.6,7.0,0,1,1.81,6.54
67506,2024-08-07 11:28:09,27634,31192,CARRIER_B,perishable,104.3,25.2,2.4,0,0,1.47,2.14
67507,2024-05-10 21:56:42,70891,88077,CARRIER_D,standard,480.4,60.8,1.7,0,0,0.36,4.42
67508,2024-08-01 07:37:41,17826,05919,CARRIER_D,perishable,531.6,17.9,9.1,0,0,0.68,4.25
67509,2024-06-09 03:48:47,27946,31490,CARRIER_A,oversize,2021.0,30.1,6.8,0,1,0.13,6.57
67510,2024-12-22 02:51:15,90153,45395,CARRIER_B,oversize,2048.2,8.0,5.0,0,1,1.14,5.09
67511,2024-07-29 08:14:25,61884,85437,CARRIER_A,oversize,1742.4,47.0,7.8,0,0,1.29,6.94
67512,2025-08-03 19:49:15,92874,08396,CARRIER_E,perishable,2587.7,17.3,8.4,0,1,0.87,8.69
67513,2025-02-07 02:31:25,76133,52569,CARRIER_C,fragile,2514.5,33.2,1.2,0,0,1.97,7.32
67514,2024-08-11 05:13:05,44197,30875,CARRIER_B,perishable,988.3,3.4,5.8,0,1,0.1,2.96
67515,2024-03-01 15:54:02,37219,00528,CARRIER_D,fragile,486.6,4.4,3.8,0,0,0.79,2.99
67516,2024-03-30 01:59:12,35274,06604,CARRIER_A,oversize,758.9,54.7,6.3,0,1,0.42,4.16
67517,2024-03-05 20:34:19,47312,40099,CARRIER_E,perishable,2107.2,33.9,8.2,0,0,2.26,7.94
67518,2024-08-22 20:09:33,40793,87481,CARRIER_D,oversize,2996.7,65.9,9.4,0,0,1.37,10.72
67519,2024-08-30 04:11:33,12927,53628,CARRIER_B,perishable,836.5,44.0,6.3,0,0,1.4,4.51
67520,2024-02-05 22:08:08,83375,93193,CARRIER_B,oversize,1729.5,8.4,2.8,0,0,2.74,5.04
67521,2025-05-31 07:44:11,23387,50266,CARRIER_D,standard,1444.3,13.4,1.1,0,1,2.72,4.53
67522,2025-01-21 00:05:01,14475,95898,CARRIER_E,standard,643.4,5.2,3.4,0,0,0.3,3.79
67523,2025-12-15 03:54:20,17071,54406,CARRIER_C,oversize,2722.5,71.2,1.2,0,0,2.85,9.64
67524,2025-10-09 20:27:03,15081,29666,CARRIER_E,oversize,1825.3,53.0,8.7,0,0,0.07,9.19
67525,2024-01-09 18:17:50,63318,19939,CARRIER_A,fragile,967.4,22.9,6.1,0,0,0.86,3.08
67526,2025-05-25 22:25:34,28002,31042,CARRIER_C,fragile,2159.6,11.2,1.1,1,1,2.09,5.99
67527,2025-12-10 19:24:29,01617,12719,CARRIER_B,perishable,1158.4,4.0,8.6,0,0,1.52,4.11
67528,2025-08-08 00:29:09,58283,71088,CARRIER_D,oversize,993.5,56.3,2.8,0,0,2.35,5.76
67529,2025-05-15 19:26:50,43605,48884,CARRIER_E,oversize,1757.9,29.4,2.8,0,0,1.46,6.9
67530,2024-04-11 15:20:39,71231,09721,CARRIER_C,standard,2386.2,32.7,5.5,0,0,1.71,7.87
67531,2025-10-19 17:16:19,18187,25689,CARRIER_E,oversize,873.7,14.0,6.2,0,1,2.43,5.23
67532,2025-08-22 23:57:17,99049,35292,CARRIER_C,fragile,1765.7,20.6,7.4,0,0,2.38,5.56
67533,2025-01-26 12:38:52,13174,96959,CARRIER_E,oversize,542.9,58.9,1.3,0,1,2.8,5.6
67534,2025-11-03 16:53:08,04083,55597,CARRIER_C,fragile,2802.8,18.3,6.2,0,0,1.0,8.48
67535,2024-12-03 22:41:47,35836,14643,CARRIER_D,standard,2939.4,47.0,1.3,1,0,1.59,10.61
67536,2025-01-24 01:33:01,35687,76622,CARRIER_E,standard,1660.3,57.9,2.1,0,0,0.67,8.27
67537,2025-07-27 03:59:51,90977,02235,CARRIER_C,fragile,1993.2,55.9,9.2,0,1,1.59,8.82
67538,2025-06-09 17:54:42,30790,91034,CARRIER_B,standard,621.9,7.1,5.1,0,0,1.66,2.87
67539,2025-02-06 07:27:45,61594,92904,CARRIER_C,fragile,76.8,41.7,2.9,0,0,1.33,3.02
67540,2025-07-25 17:02:23,04216,88431,CARRIER_B,perishable,2679.7,68.7,8.1,0,0,1.81,9.98
67541,2025-10-17 01:50:36,59130,53376,CARRIER_C,oversize,1415.6,41.3,8.8,0,0,1.44,6.1
67542,2025-04-18 13:34:13,79187,23566,CARRIER_B,perishable,1897.5,15.9,7.3,1,0,1.55,7.85
67543,2025-10-13 22:28:03,72284,42281,CARRIER_A,oversize,2108.6,36.8,0.0,0,0,0.88,5.31
67544,2024-10-27 00:40:09,42590,82995,CARRIER_A,fragile,1974.5,57.0,3.4,0,1,2.2,6.71
67545,2025-01-22 05:34:48,54296,34720,CARRIER_B,perishable,492.2,64.9,5.4,0,0,0.46,4.87
67546,2025-04-18 11:11:54,61415,78011,CARRIER_C,fragile,1396.2,62.4,0.4,1,0,2.14,6.96
67547,2025-02-22 20:21:23,43237,83670,CARRIER_E,perishable,1756.4,15.4,3.9,0,1,0.61,6.15
67548,2024-05-10 09:37:12,45225,32867,CARRIER_D,oversize,1595.3,10.0,2.0,0,0,0.63,5.67
67549,2024-11-29 01:56:40,93565,38519,CARRIER_B,standard,876.8,53.0,1.8,0,0,1.93,3.4
67550,2024-04-08 07:17:35,36612,76667,CARRIER_E,fragile,2686.6,33.5,5.5,0,0,1.07,9.65
67551,2025-05-18 06:23:47,92000,25019,CARRIER_D,fragile,2959.7,22.6,3.5,0,1,1.24,8.67
67552,2025-08-06 03:09:34,13757,57768,CARRIER_A,oversize,1916.6,68.5,2.0,0,0,1.99,6.58
67553,2025-05-13 02:52:44,47675,09127,CARRIER_C,standard,136.4,44.9,3.3,0,0,2.88,2.74
67554,2025-09-23 10:24:38,89096,70460,CARRIER_C,standard,166.7,62.3,2.6,0,0,1.75,3.58
67555,2025-04-19 22:23:34,21802,25518,CARRIER_B,perishable,771.2,12.0,9.7,0,1,2.87,3.71
67556,2024-10-03 20:13:52,11940,19394,CARRIER_B,standard,2376.2,45.0,7.3,1,0,0.8,8.66
67557,2024-02-15 12:22:13,64010,87534,CARRIER_A,standard,1535.6,5.5,6.4,0,0,2.09,4.18
67558,2024-01-25 04:59:13,57850,32770,CARRIER_C,oversize,2336.0,60.5,1.9,0,0,1.79,7.87
67559,2025-12-04 09:58:09,47058,88438,CARRIER_A,fragile,991.3,64.7,3.1,0,0,1.06,4.83
67560,2025-07-22 16:46:43,97614,43351,CARRIER_C,fragile,2787.0,49.6,0.5,0,0,1.49,8.03
67561,2024-09-01 23:45:04,38488,03644,CARRIER_C,oversize,2353.2,70.7,5.1,0,1,0.99,8.61
67562,2025-11-28 12:53:50,28657,72726,CARRIER_B,perishable,1189.8,35.5,3.9,0,0,0.07,4.77
67563,2024-06-28 17:42:52,38526,33090,CARRIER_C,oversize,1169.0,19.0,5.3,0,0,2.34,4.55
67564,2025-07-17 16:30:41,47735,30430,CARRIER_A,fragile,2609.1,66.7,6.1,0,0,0.57,8.82
67565,2024-06-03 01:35:08,67177,36544,CARRIER_C,standard,2847.8,10.1,9.7,0,0,1.22,9.0
67566,2025-06-02 05:08:31,74564,16733,CARRIER_D,oversize,2034.2,43.5,2.8,1,0,1.93,8.73
67567,2024-02-20 13:50:55,39505,74420,CARRIER_C,fragile,554.5,28.7,9.8,0,0,2.86,4.63
67568,2025-05-13 12:10:28,25673,92618,CARRIER_E,standard,2864.9,63.3,3.0,0,0,2.92,9.92
67569,2024-11-29 15:19:46,61876,21108,CARRIER_E,perishable,1005.7,21.3,8.5,0,0,0.53,5.28
67570,2025-03-01 02:39:18,22512,97052,CARRIER_E,oversize,922.2,64.0,0.1,0,1,2.29,6.05
67571,2024-01-31 08:14:50,14884,92602,CARRIER_A,oversize,416.0,57.0,4.6,0,0,2.65,3.76
67572,2024-09-26 20:10:21,11069,93331,CARRIER_E,fragile,2376.7,51.3,9.2,0,0,2.64,10.24
67573,2024-04-27 11:02:49,25461,20673,CARRIER_D,standard,258.6,49.4,9.1,1,1,0.78,6.61
67574,2025-03-26 00:16:31,02267,32975,CARRIER_C,standard,1861.7,39.1,6.5,0,0,0.6,7.0
67575,2024-01-04 20:25:15,66524,60119,CARRIER_A,standard,515.6,38.8,2.4,0,0,1.63,2.22
67576,2025-10-22 13:53:19,28268,85589,CARRIER_C,perishable,542.2,58.9,1.7,0,0,0.33,3.95
67577,2024-05-07 12:24:59,07636,75056,CARRIER_C,standard,1721.0,10.5,5.9,0,0,2.39,5.06
67578,2025-01-15 19:21:13,67916,27567,CARRIER_B,perishable,1609.0,53.8,4.2,0,0,1.65,6.42
67579,2025-12-27 12:42:03,88899,64062,CARRIER_C,perishable,2279.5,37.6,1.0,0,1,2.77,7.26
67580,2024-10-26 04:49:22,07514,41459,CARRIER_C,perishable,46.0,34.1,3.9,0,1,2.43,2.67
67581,2025-01-30 06:16:09,22331,95183,CARRIER_C,perishable,282.3,33.6,6.0,0,0,1.83,3.8
67582,2025-12-01 15:18:28,76780,24284,CARRIER_B,standard,2424.6,46.2,1.3,0,0,1.76,6.77
67583,2025-02-14 12:53:53,79745,17381,CARRIER_C,oversize,2243.5,27.6,8.9,0,0,2.44,7.8
67584,2025-02-15 19:51:03,42731,70221,CARRIER_D,fragile,745.3,26.2,9.5,0,1,0.59,5.22
67585,2025-06-12 06:32:03,47900,60883,CARRIER_A,fragile,410.8,26.5,3.2,0,0,1.71,2.37
67586,2025-03-14 13:51:48,55397,95356,CARRIER_A,oversize,2664.7,41.4,2.0,0,0,2.74,7.18
67587,2024-12-16 13:40:11,52153,70202,CARRIER_B,fragile,2344.9,49.3,4.9,0,0,0.11,7.63
67588,2025-02-03 20:10:27,31218,85171,CARRIER_C,fragile,2066.8,51.4,3.7,0,0,2.92,7.83
67589,2024-07-26 22:25:57,81190,79141,CARRIER_E,oversize,2716.5,71.2,9.7,0,0,1.38,11.58
67590,2024-09-02 06:30:34,65924,41513,CARRIER_E,perishable,2546.2,1.0,8.5,1,0,0.64,8.82
67591,2025-11-24 08:02:56,48923,51013,CARRIER_E,perishable,1415.4,34.4,9.3,0,0,0.02,7.51
67592,2025-04-24 18:51:58,75605,30197,CARRIER_A,oversize,91.1,22.0,8.6,0,0,1.28,2.08
67593,2025-05-13 03:35:22,24940,56017,CARRIER_C,standard,383.6,57.7,2.9,0,0,2.38,4.06
67594,2024-04-14 02:30:47,08511,19980,CARRIER_B,oversize,2134.1,37.3,0.6,0,1,2.38,6.77
67595,2024-10-09 06:06:42,29678,94465,CARRIER_A,fragile,2838.0,71.1,6.0,0,0,1.64,9.76
67596,2024-06-09 06:44:33,88770,09433,CARRIER_D,standard,2150.3,47.5,1.4,0,1,2.08,7.04
67597,2025-11-23 07:10:16,72325,84436,CARRIER_D,oversize,1231.9,37.7,3.6,0,1,0.05,5.58
67598,2025-12-27 03:30:18,58823,08631,CARRIER_A,perishable,1306.0,41.5,8.0,0,1,1.71,5.02
67599,2024-09-01 14:19:40,56632,86939,CARRIER_D,fragile,634.7,35.7,2.0,0,1,1.18,4.16
67600,2024-10-30 09:05:56,64950,16027,CARRIER_B,perishable,90.7,21.3,7.2,0,0,2.98,2.79
67601,2025-05-15 01:49:48,92321,89406,CARRIER_D,perishable,1792.9,3.5,8.7,0,0,1.63,6.19
67602,2024-04-17 21:18:47,52670,60353,CARRIER_D,perishable,2138.8,11.9,7.8,0,0,1.9,6.92
67603,2025-02-13 17:39:56,32562,80723,CARRIER_B,oversize,2904.7,58.0,4.1,0,0,0.12,9.04
67604,2024-06-07 10:17:06,09334,57222,CARRIER_E,fragile,2965.4,24.7,0.8,0,0,0.85,8.47
67605,2025-01-20 04:39:18,09821,23217,CARRIER_C,perishable,128.4,65.1,2.6,0,0,2.31,3.62
67606,2025-06-12 14:47:39,44576,12938,CARRIER_C,oversize,359.5,46.1,0.8,0,0,1.36,3.34
67607,2025-06-23 18:08:24,64872,07875,CARRIER_A,oversize,1395.6,69.8,8.4,0,0,0.5,6.8
67608,2024-03-25 20:42:11,17664,93961,CARRIER_B,perishable,2338.5,32.0,8.8,0,0,0.9,7.52
67609,2024-07-30 10:27:20,16018,95322,CARRIER_C,fragile,1400.3,7.1,9.0,1,0,0.57,5.92
67610,2024-09-15 09:43:04,51087,43463,CARRIER_C,perishable,1348.4,64.5,5.3,0,1,0.3,7.02
67611,2025-06-13 14:40:21,14598,78675,CARRIER_E,standard,446.1,58.3,7.9,0,0,1.56,5.97
67612,2024-08-27 17:30:25,90133,93283,CARRIER_D,standard,1746.7,24.4,6.6,0,0,1.8,6.76
67613,2024-12-04 05:45:21,86270,99041,CARRIER_D,standard,1110.6,45.7,9.5,0,0,2.91,7.16
67614,2024-06-15 10:13:46,47120,01336,CARRIER_D,oversize,2878.3,58.8,10.0,0,1,1.17,11.42
67615,2024-09-08 18:52:30,77293,39669,CARRIER_D,standard,2661.3,69.6,0.4,0,1,2.24,8.71
67616,2024-12-14 02:12:04,20913,44765,CARRIER_C,standard,2020.3,11.7,3.8,0,1,2.46,5.68
67617,2024-06-02 12:56:06,14252,70822,CARRIER_C,perishable,2086.9,31.6,1.6,0,1,2.29,6.32
67618,2024-03-21 09:26:29,50526,68743,CARRIER_B,oversize,1102.9,17.1,9.7,0,0,1.46,5.06
67619,2024-04-13 22:12:06,77111,69062,CARRIER_D,oversize,1584.8,32.4,9.6,0,1,2.58,7.09
67620,2024-11-29 07:03:22,33772,44810,CARRIER_D,standard,1700.8,43.0,1.3,1,0,2.28,7.01
67621,2024-04-29 14:37:18,22527,41435,CARRIER_C,oversize,2274.6,67.3,8.2,0,0,1.65,9.6
67622,2024-01-24 19:30:30,92872,39150,CARRIER_E,perishable,336.7,34.1,9.8,0,0,0.58,5.19
67623,2025-08-31 15:44:23,44166,55951,CARRIER_C,perishable,2370.8,45.7,2.1,0,1,2.29,6.76
67624,2025-12-09 08:23:25,42613,93406,CARRIER_B,fragile,1513.2,51.2,2.5,0,0,0.56,5.45
67625,2025-01-08 03:41:43,26904,37985,CARRIER_C,perishable,2604.7,41.2,1.2,0,0,1.13,7.17
67626,2025-03-17 13:23:21,79694,45432,CARRIER_E,oversize,2178.4,67.4,5.5,1,0,1.2,10.32
67627,2024-05-01 14:50:35,21739,59408,CARRIER_C,oversize,383.6,35.4,7.4,0,0,1.89,4.14
67628,2024-02-24 19:13:45,48179,48279,CARRIER_B,standard,484.5,31.2,1.0,1,1,0.33,3.52
67629,2024-02-28 03:39:49,08498,25139,CARRIER_C,oversize,1435.0,37.2,9.9,0,0,1.33,6.41
67630,2024-05-19 05:30:09,23608,10025,CARRIER_B,fragile,2071.6,45.4,6.4,0,1,1.2,7.62
67631,2024-03-22 08:21:53,96828,31212,CARRIER_A,standard,325.4,5.8,2.8,0,0,1.78,0.5
67632,2025-06-21 14:35:48,66325,93637,CARRIER_B,perishable,1316.0,45.2,8.7,0,1,0.0,6.24
67633,2025-07-16 09:45:17,24285,43754,CARRIER_B,oversize,772.0,52.6,5.9,0,0,1.64,5.1
67634,2025-06-18 02:53:13,01887,01338,CARRIER_E,fragile,969.4,25.7,0.0,0,0,1.64,3.86
67635,2024-07-28 19:45:06,33019,92345,CARRIER_C,standard,1895.6,4.7,5.8,0,1,1.58,5.28
67636,2024-09-23 10:30:33,81646,46810,CARRIER_C,fragile,996.6,43.0,1.8,0,0,2.05,4.41
67637,2024-09-18 18:59:33,65397,86453,CARRIER_B,standard,893.1,16.6,9.3,0,0,0.7,3.87
67638,2024-04-18 08:37:14,89203,21733,CARRIER_D,perishable,2637.6,46.2,6.0,0,0,1.09,9.47
67639,2024-12-11 04:07:50,72534,75162,CARRIER_A,oversize,1983.6,23.9,6.4,0,0,2.01,6.08
67640,2025-01-26 05:26:45,54764,52498,CARRIER_E,standard,101.5,19.9,5.3,0,1,2.28,2.65
67641,2024-05-29 08:21:10,96912,11496,CARRIER_E,standard,798.4,2.0,2.0,0,0,1.4,2.62
67642,2024-07-20 18:28:48,24755,27877,CARRIER_D,standard,2718.9,53.5,9.0,0,1,0.44,10.6
67643,2024-12-09 10:13:28,14949,14647,CARRIER_D,perishable,774.2,66.6,1.9,0,0,0.98,4.74
67644,2024-03-11 16:05:10,17432,65246,CARRIER_C,standard,1444.8,2.0,0.4,0,0,0.48,3.72
67645,2025-03-05 23:39:15,60173,30998,CARRIER_E,oversize,2996.5,8.7,1.2,0,0,2.99,7.73
67646,2024-09-09 13:53:40,72147,32190,CARRIER_A,standard,1790.0,36.3,1.7,0,0,1.61,4.48
67647,2025-06-02 03:38:42,70681,20993,CARRIER_A,perishable,1147.0,41.2,1.8,0,0,0.22,3.06
67648,2025-07-02 05:44:25,21441,92999,CARRIER_E,oversize,980.0,54.8,0.6,0,0,1.07,5.34
67649,2024-09-27 15:10:14,71750,36675,CARRIER_A,perishable,1971.2,62.8,4.1,1,0,0.96,7.74
67650,2024-09-15 12:32:01,51101,79688,CARRIER_C,fragile,1002.8,41.6,6.8,0,1,1.92,5.17
67651,2025-01-20 09:44:25,99557,56553,CARRIER_D,oversize,540.8,35.4,6.6,0,0,0.48,4.03
67652,2024-01-30 18:28:08,86293,92542,CARRIER_B,oversize,292.9,12.0,4.4,0,0,0.48,1.3
67653,2024-05-20 09:53:21,13230,18743,CARRIER_B,perishable,400.7,44.3,2.3,1,0,2.38,3.74
67654,2024-03-28 21:21:37,76406,61558,CARRIER_E,standard,667.7,35.8,7.7,0,0,1.98,5.26
67655,2024-07-26 07:00:09,10116,27312,CARRIER_C,standard,1958.6,31.2,4.5,0,0,1.42,6.15
67656,2025-03-11 07:58:58,01468,75481,CARRIER_C,oversize,2549.9,20.9,5.4,0,0,0.73,7.91
